id,created_at,value
0FVE7G5RPQVJ37AY9Z0YS2DHD6,2025-04-02T04:12:38Z,61.7
0FVE7G2NQKEABNTN0SC73Y8P6J,2025-04-02T04:12:28Z,61.7
0FVE7FZK0ABBXN0NNWP7B1AMV4,2025-04-02T04:12:18Z,61.4
0FVE7FWFRBC1N9QBW6H1J4G9EP,2025-04-02T04:12:08Z,61.2
0FVE7FSCPV8WWFRG1TEBWSGS51,2025-04-02T04:11:57Z,61.1
0FVE7FPAPRFVSYP5393YJ30W06,2025-04-02T04:11:47Z,61.0
0FVE7FK6Q7E4YP524A8V64M5W0,2025-04-02T04:11:37Z,61.0
0FVE7FG3RMWEGXBF9XRDKYF5TN,2025-04-02T04:11:27Z,61.0
0FVE7FD1SNX7HEWDMWKV7MCSVF,2025-04-02T04:11:17Z,61.5
0FVE7F9YQDBN6QEDWA4B6A3N3G,2025-04-02T04:11:07Z,61.2
0FVE7F6VPH921CCK8NPDQRE3WN,2025-04-02T04:10:57Z,61.5
0FVE7F3RPQCYETZV35J674XA14,2025-04-02T04:10:47Z,62.3
0FVE7F0NPEV0H2YBSMBW5JC7N9,2025-04-02T04:10:36Z,61.7
0FVE7EXJS56CQEKEW1ENFHD5HA,2025-04-02T04:10:26Z,61.8
0FVE7ETFQDK7YA5CY2NN7EFYBW,2025-04-02T04:10:16Z,61.9
0FVE7EQEATVKG5Q171C4STAC45,2025-04-02T04:10:06Z,62.1
0FVE7EM9WCFE3ZCGVCVJKSBAH8,2025-04-02T04:09:56Z,62.2
0FVE7EH5RVVC7M9ZZ6DP2X9B6X,2025-04-02T04:09:46Z,62.1
0FVE7EE40PVN9RDTAPCKED8N78,2025-04-02T04:09:36Z,62.3
0FVE7EB0YGYVR2ARCA8E9EPXHV,2025-04-02T04:09:26Z,62.3
0FVE7E7XPQAVYP5YFDF4W9DZC6,2025-04-02T04:09:15Z,62.4
0FVE7E4VTWMBN8QERECPFTM3SF,2025-04-02T04:09:05Z,62.5
0FVE7E1QQPHEVD5WGVB2QXERR1,2025-04-02T04:08:55Z,62.6
0FVE7DYNWJYRZB9WH1S7TNCBF5,2025-04-02T04:08:45Z,63.0
0FVE7DVJR46A0J6E5N3ZSNA235,2025-04-02T04:08:35Z,62.9
0FVE7DRFT7MDGFJY55MJETJSGA,2025-04-02T04:08:25Z,63.0
0FVE7DNCT33Y32QZ4H0P0JBVDD,2025-04-02T04:08:15Z,63.3
0FVE7DJ9RBWDJMXHXQ283SN75V,2025-04-02T04:08:05Z,63.7
0FVE7DF6RPKB15PKG1BR3W8JDM,2025-04-02T04:07:54Z,63.9
0FVE7DC3Q01Q5D8A0XKCMXHT4X,2025-04-02T04:07:44Z,64.3
0FVE7D90PFEAJK3DA3731B8Q8A,2025-04-02T04:07:34Z,64.1
0FVE7D5XVCNW3CHTMP23847AHD,2025-04-02T04:07:24Z,64.2
0FVE7D2TVMBPJSKQ1YJ0FQP6RT,2025-04-02T04:07:14Z,63.9
0FVE7CZRQTVE4J96TMPJPTQW59,2025-04-02T04:07:04Z,64.4
0FVE7CWMSK78YZPCSBEKQ6HP4V,2025-04-02T04:06:54Z,64.3
0FVE7CSHY1H497WRPHNZV30CG7,2025-04-02T04:06:43Z,63.5
0FVE7CPETZ83Y217EES8NR2DPM,2025-04-02T04:06:33Z,63.5
0FVE7CKCRGED0XN2056PBWR2WX,2025-04-02T04:06:23Z,63.5
0FVE7CG8V7PDWR2SYAR86PGA14,2025-04-02T04:06:13Z,63.3
0FVE7CD6QYHVN6G79AFZBQ3YGT,2025-04-02T04:06:03Z,63.6
0FVE7CA3R7KK9HQ0AHS0P6HGTE,2025-04-02T04:05:53Z,63.5
0FVE7C71T0GKQSJ9WV2KK9391D,2025-04-02T04:05:43Z,63.2
0FVE7C3XTHWXND09CKTQ22NK8E,2025-04-02T04:05:33Z,63.2
0FVE7C0TRR9FF7JF2DGV75F4R1,2025-04-02T04:05:22Z,63.0
0FVE7BXQPJJPJXZ04NYY5ZQ6FT,2025-04-02T04:05:12Z,63.2
0FVE7BTMQMG004S8DY7PE3Y886,2025-04-02T04:05:02Z,63.5
0FVE7BQHPM6ER3CQGJAJK7PTYW,2025-04-02T04:04:52Z,63.8
0FVE7BMER2M1EN3C5V76F5FWDF,2025-04-02T04:04:42Z,63.5
0FVE7BHBS6872KA3PMS8784PG7,2025-04-02T04:04:32Z,63.4
0FVE7BE8VJJM3TVVQ7GTQ57QK3,2025-04-02T04:04:22Z,63.3
0FVE7BB5YEZA1ZNNW9KDCHEBKC,2025-04-02T04:04:12Z,63.2
0FVE7B82PT3SSV5Y0CJ4ZGB61D,2025-04-02T04:04:01Z,63.1
0FVE7B50TZJR2F5FNCD0Q69D5A,2025-04-02T04:03:51Z,63.1
0FVE7B1XT9EGZNPTP5MWACJ283,2025-04-02T04:03:41Z,63.6
0FVE7AYSQVH3T69SPADP5G8WM8,2025-04-02T04:03:31Z,63.3
0FVE7AVQQPA8S3CCFZ11MPV6AZ,2025-04-02T04:03:21Z,63.2
0FVE7ARMXCBR3G1KTXQERKVNAS,2025-04-02T04:03:11Z,63.2
0FVE7ANJYD7Y3VT4404KFHPJWQ,2025-04-02T04:03:01Z,63.2
0FVE7AJEQW3DS612GFZ95PVFSZ,2025-04-02T04:02:50Z,63.3
0FVE7AFBW0FF2SJ4V01B9JDSFQ,2025-04-02T04:02:40Z,63.3
0FVE7AC8PQYS3BDCCQ2WE8KWQ2,2025-04-02T04:02:30Z,63.4
0FVE7A95SC92H2P80ET0QYAP9A,2025-04-02T04:02:20Z,63.5
0FVE7A63QT1M58BNRQYJDTNAF8,2025-04-02T04:02:10Z,63.6
0FVE7A2ZWCX47N7JAVS4X9PBY2,2025-04-02T04:02:00Z,63.7
0FVE79ZXRH081CJR5SDSY5Z6AF,2025-04-02T04:01:50Z,63.8
0FVE79WSSQ4JK4MGKWQB0HMEMF,2025-04-02T04:01:40Z,63.8
0FVE79SPT78VH75DK2A2DS69RQ,2025-04-02T04:01:29Z,63.9
0FVE79PKS6VH4674SDE6PJYKD8,2025-04-02T04:01:19Z,64.1
0FVE79KGTZF2PVEP45W1AZQPVA,2025-04-02T04:01:09Z,64.3
0FVE79GDYGTA999G7Z93V8EBF7,2025-04-02T04:00:59Z,64.5
0FVE79DBPTP7VFQZF8ZX354MTG,2025-04-02T04:00:49Z,64.0
0FVE79A7ZK3MEFM3KM3HNG3DAW,2025-04-02T04:00:39Z,64.1
0FVE7975RFSXRQ1YYT6TN6FBTB,2025-04-02T04:00:29Z,64.3
0FVE7942Q59PANGNW7K0PVVW1C,2025-04-02T04:00:19Z,64.5
0FVE790ZRECY7GMDFXP7VRXC6F,2025-04-02T04:00:08Z,65.1
0FVE78XXQHHHFZCXT3S2EW851P,2025-04-02T03:59:58Z,65.1
0FVE78TSWBKKB80SNDQ01TQRAG,2025-04-02T03:59:48Z,64.7
0FVE78QPQD6K2B4R1SN3P5AFBD,2025-04-02T03:59:38Z,64.9
0FVE78MKRFRCK433XWHG7VSKB9,2025-04-02T03:59:28Z,64.6
0FVE78HFS09MHXZBR9MNBN78TN,2025-04-02T03:59:18Z,64.6
0FVE78EDVCD0XHTVJEEKT2E2DH,2025-04-02T03:59:08Z,64.6
0FVE78BA1K8GR3E30KEMWDMJ9J,2025-04-02T03:58:57Z,64.2
0FVE7887TMFBZDREM76Q5QFC0B,2025-04-02T03:58:47Z,63.8
0FVE7855RRFZNHYP8QYAW49QY2,2025-04-02T03:58:37Z,63.9
0FVE7821PV853SQJR6C17ZZ282,2025-04-02T03:58:27Z,63.5
0FVE77YYPG12KTFWYQJPFYH9QY,2025-04-02T03:58:17Z,63.4
0FVE77VWPG8BA89DZFAYZ9Q6Y7,2025-04-02T03:58:07Z,63.4
0FVE77RRS6CXFVNQQVYV5V8E66,2025-04-02T03:57:57Z,63.4
0FVE77NPPV8QZ1QPWHG66S8347,2025-04-02T03:57:47Z,63.4
0FVE77JKPTWDRS339S34Y0VGPB,2025-04-02T03:57:36Z,63.4
0FVE77FGRYMXPF18XD4RGMCTGW,2025-04-02T03:57:26Z,63.4
0FVE77CE1TYC8WK406P8PAK57W,2025-04-02T03:57:16Z,63.1
0FVE779B444T8803FR341B0Q4S,2025-04-02T03:57:06Z,63.7
0FVE7767X2GMC4CX8FSJ04WS96,2025-04-02T03:56:56Z,64.5
0FVE7734REMBNDWZP06PFXQ047,2025-04-02T03:56:46Z,63.3
0FVE7702PNR70JMXR0J0CXTJVK,2025-04-02T03:56:36Z,63.6
0FVE76WYT5FC2G632F20CNX1ES,2025-04-02T03:56:25Z,63.2
0FVE76SVRP2XZ21GKC95F24BA2,2025-04-02T03:56:15Z,63.5
0FVE76PRQ2615A1404N8CBQZPH,2025-04-02T03:56:05Z,63.5
0FVE76KPQNGQVQ3VNF8QFT78MN,2025-04-02T03:55:55Z,63.4
0FVE76GJR1SQC6P78APSTQ0639,2025-04-02T03:55:45Z,63.3
0FVE76DGNAA1SEHP9PKG6ZW73M,2025-04-02T03:55:35Z,63.1
0FVE76ADP5PAN8Y7PV5PWGMAG8,2025-04-02T03:55:25Z,63.3
0FVE767AX0ZBNAQYPSNTFFZZ0Y,2025-04-02T03:55:15Z,63.3
0FVE7647S3ET4PCHPJEBMQTGMX,2025-04-02T03:55:04Z,63.2
0FVE7614PG7P3PK84G3V7HGM63,2025-04-02T03:54:54Z,62.8
0FVE75Y1RT85PKZK1EN9JXPP42,2025-04-02T03:54:44Z,62.7
0FVE75TYREMQB032J3MPR8VR8P,2025-04-02T03:54:34Z,62.6
0FVE75QWXWAS19VGD0M9R25P6D,2025-04-02T03:54:24Z,62.6
0FVE75MRSMV48X5GHMSC9XGKG6,2025-04-02T03:54:14Z,62.8
0FVE75HNSZHMMGM0YX8E2YMDMT,2025-04-02T03:54:04Z,62.9
0FVE75EJQPPBTJZ2TJ2VM5VGY1,2025-04-02T03:53:53Z,62.8
0FVE75BFWFQ2VXN9W9Z0Z7JZT6,2025-04-02T03:53:43Z,62.9
0FVE758CT5ZH3KH2FWK5CEPHX1,2025-04-02T03:53:33Z,62.9
0FVE7559QJ9M5C5GAKT41YCZ14,2025-04-02T03:53:23Z,62.9
0FVE7526Q6ZVHSHHCHM4TMVC7V,2025-04-02T03:53:13Z,62.9
0FVE74Z3PQK3KC7P195KGF4F5E,2025-04-02T03:53:03Z,62.9
0FVE74W1TP9BA5CP1Q4BX12J1Y,2025-04-02T03:52:53Z,62.7
0FVE74RXRJ13V1SM1TWNNX5Q5P,2025-04-02T03:52:43Z,62.7
0FVE74NVRJ6NWGBVYQVW12ASNZ,2025-04-02T03:52:33Z,62.8
0FVE74JRRXM25VJ0S38T39ZEH8,2025-04-02T03:52:22Z,62.9
0FVE74FNPKCWGT3VR94S49QH68,2025-04-02T03:52:12Z,62.8
0FVE74CJSV65CV266RBN1S46AJ,2025-04-02T03:52:02Z,62.9
0FVE749FRBHPQS4EH24AQMTP27,2025-04-02T03:51:52Z,62.7
0FVE746D0ZRYXBPV7PBGXJ8B14,2025-04-02T03:51:42Z,62.7
0FVE7439RY472990Z2870VSMS9,2025-04-02T03:51:32Z,63.2
0FVE7406TRTX2KYGZGM4YFKB12,2025-04-02T03:51:22Z,64.3
0FVE73X3VSA9NYK6PPV2784WWR,2025-04-02T03:51:11Z,64.1
0FVE73T0PNVZQ7FCA4MV87M546,2025-04-02T03:51:01Z,64.0
0FVE73PYTK2B2ZMRYB7KZ6H2GP,2025-04-02T03:50:51Z,63.8
0FVE73KVT0SR1D2XFG7YVEGBZJ,2025-04-02T03:50:41Z,63.9
0FVE73GQR2HKXAPQVYZ53RDV17,2025-04-02T03:50:31Z,64.0
0FVE73DNWXAMG74ZD1B3N7Y2C9,2025-04-02T03:50:21Z,64.0
0FVE73AJTXEHFCT6DB1T1EDS4H,2025-04-02T03:50:11Z,63.8
0FVE737FSTJCM6SGPABT1NJ7KG,2025-04-02T03:50:01Z,63.8
0FVE734CZ50XKTE949X2CX88BR,2025-04-02T03:49:50Z,63.8
0FVE7319SS4GNZJH6K6N1EBE71,2025-04-02T03:49:40Z,63.9
0FVE72Y6QV041XT59YMCDX9970,2025-04-02T03:49:30Z,64.0
0FVE72V3WE1E9HYB5QTC9CQQ5E,2025-04-02T03:49:20Z,63.8
0FVE72QZPZH8WNTVY3V5G0DNC6,2025-04-02T03:49:10Z,63.6
0FVE72MXSAJJQN37DNRSR9XJ3E,2025-04-02T03:49:00Z,63.5
0FVE72HTRQ2AM0WT07RBGYFH5G,2025-04-02T03:48:50Z,63.6
0FVE72ERWZTJ3W7KMRD4N2YEEH,2025-04-02T03:48:40Z,63.2
0FVE72BMRF0RS4G10GV9T4H0Z5,2025-04-02T03:48:29Z,63.3
0FVE728HQ7788NF7J7E1AZCG9Z,2025-04-02T03:48:19Z,63.3
0FVE725FRZA02SXA4ZQDP7HYTT,2025-04-02T03:48:09Z,63.2
0FVE722BQ9SC0H3GYZH0Z4XJ49,2025-04-02T03:47:59Z,63.1
0FVE71Z8S0WZQV8NST7ZTHSEQZ,2025-04-02T03:47:49Z,62.9
0FVE71W6TG175WE0E7RH2XQ0BR,2025-04-02T03:47:39Z,63.7
0FVE71S3P5R3E60N6SE9MDRS2W,2025-04-02T03:47:29Z,63.7
0FVE71P0RCQ2G9Q3FY0T8GG6D0,2025-04-02T03:47:18Z,63.1
0FVE71JXPBP8TH4TJ6M5WS800Z,2025-04-02T03:47:08Z,63.2
0FVE71FTZ4YABAR5QTSCQ4DF4G,2025-04-02T03:46:58Z,63.5
0FVE71CQRMQDPR6A8F790566S3,2025-04-02T03:46:48Z,63.8
0FVE719MPGBB7K660PE7N6JDB5,2025-04-02T03:46:38Z,63.6
0FVE716HSWMTZWS6N3EAT6QQWB,2025-04-02T03:46:28Z,63.6
0FVE713EVWSN8WWKB7S8D5BBJQ,2025-04-02T03:46:18Z,63.4
0FVE710BP6QSK2AZJ6TNJKAPC8,2025-04-02T03:46:07Z,63.2
0FVE70X8RR3Y91QMKMY3MJ5T9A,2025-04-02T03:45:57Z,63.3
0FVE70T5VHRNSQK8HZK6WPRTK6,2025-04-02T03:45:47Z,63.3
0FVE70Q2P0500SQKZPY11YBWGM,2025-04-02T03:45:37Z,63.3
0FVE70M0RE50YSRDPSS9ZC7YM6,2025-04-02T03:45:27Z,63.3
0FVE70GX0NMXENCNG7YBWNWK0H,2025-04-02T03:45:17Z,64.0
0FVE70DTQBZX5XVXD2JF61Y7RW,2025-04-02T03:45:07Z,63.9
0FVE70AQW8GJ2XFWRTTBHHJRFV,2025-04-02T03:44:57Z,63.9
0FVE707MPXK3YNVZEAXGTJ8P9W,2025-04-02T03:44:46Z,63.4
0FVE704J05N20R7T5E0CFR3RP8,2025-04-02T03:44:36Z,63.1
0FVE701ES88NFH05QN3WVWWR8B,2025-04-02T03:44:26Z,63.3
0FVE6ZYCM001F87Z17PF1CC2GT,2025-04-02T03:44:16Z,63.4
0FVE6ZV8VYPA2HHFXQ7823ATH0,2025-04-02T03:44:06Z,63.1
0FVE6ZR5VW86PBXJ2ZFBGDKBN2,2025-04-02T03:43:56Z,63.1
0FVE6ZN3Q77QJARZGJG9A7C44R,2025-04-02T03:43:46Z,63.2
0FVE6ZHZT5VTRCH08RN851KHS3,2025-04-02T03:43:36Z,63.1
0FVE6ZEWPE7VHFPQZ9E05H0Q51,2025-04-02T03:43:25Z,63.0
0FVE6ZBTZP6DXR08SXNYHEAQB2,2025-04-02T03:43:15Z,63.1
0FVE6Z8PQ1XM7HF5HAE9RX47S3,2025-04-02T03:43:05Z,63.2
0FVE6Z5MS8FCCPA3Y72EZG90ZD,2025-04-02T03:42:55Z,63.4
0FVE6Z2GPNEF3GTWGG7EZ461W9,2025-04-02T03:42:45Z,63.5
0FVE6YZFTVCVP1JDWW8QFFTZJ0,2025-04-02T03:42:35Z,64.0
0FVE6YWBST63RF6ZVFQVK2CZYE,2025-04-02T03:42:25Z,63.9
0FVE6YS9QHCTFG0DPZTW83ZV5X,2025-04-02T03:42:15Z,63.5
0FVE6YP5PT1RT85VYYC87X7P0D,2025-04-02T03:42:04Z,63.0
0FVE6YK2RK46MMDFPDP0JFFBNK,2025-04-02T03:41:54Z,62.9
0FVE6YFZR1WW3772JAMBNVHBE9,2025-04-02T03:41:44Z,63.3
0FVE6YCWTV8G7KCSBK4834RYJG,2025-04-02T03:41:34Z,63.4
0FVE6Y9SP7MCEVS72TN85A36KX,2025-04-02T03:41:24Z,63.6
0FVE6Y6PQ081RF0AC5BQJQEQ93,2025-04-02T03:41:14Z,64.0
0FVE6Y3KTD5PPYZW3Y43JT8KEQ,2025-04-02T03:41:04Z,64.3
0FVE6Y0GR19VSJWNPTV3ACG236,2025-04-02T03:40:53Z,65.1
0FVE6XXESCWSRT346Q8P563ATV,2025-04-02T03:40:43Z,63.1
0FVE6XTASC652Q8K6R87C09E8S,2025-04-02T03:40:33Z,63.8
0FVE6XQ7SC11673DCTY8WE2ZCJ,2025-04-02T03:40:23Z,63.8
0FVE6XM5SX48GYDVWZQCA9877Q,2025-04-02T03:40:13Z,63.6
0FVE6XH1S519FZ63WVHNHABN3C,2025-04-02T03:40:03Z,63.5
0FVE6XDZS26TSQJAPRPHK86EK4,2025-04-02T03:39:53Z,63.4
0FVE6XAWS2M84CXE1XV5RPRMHA,2025-04-02T03:39:43Z,63.5
0FVE6X7SR24WM9ERMM6ZNYVSJ9,2025-04-02T03:39:32Z,64.4
0FVE6X4PSR03F6K3X10SSCS69K,2025-04-02T03:39:22Z,64.5
0FVE6X1KQWQH9VRX1CV7V8PYM2,2025-04-02T03:39:12Z,64.5
0FVE6WYGR5MTD3XYEB1WQXE2MC,2025-04-02T03:39:02Z,64.2
0FVE6WVDQS8ZG6EHCGCWA2Q30D,2025-04-02T03:38:52Z,63.9
0FVE6WRAPZHG3QMQEKAHP55QFH,2025-04-02T03:38:42Z,63.7
0FVE6WN7RNXH3117SXV742PV56,2025-04-02T03:38:32Z,63.7
0FVE6WJ4V2RBR0AW6TMCQP2BA4,2025-04-02T03:38:21Z,63.7
0FVE6WF1SQ2ZVQP927R6HVGHMV,2025-04-02T03:38:11Z,63.7
0FVE6WBZS5ZFKZWVTFKGQ5NR5M,2025-04-02T03:38:01Z,64.2
0FVE6W8VRFGJ764Y000NARRRJN,2025-04-02T03:37:51Z,64.5
0FVE6W5RR3YFWA7TQGCT3RFNJE,2025-04-02T03:37:41Z,64.9
0FVE6W2PQJS5JNYN8D141SEJTA,2025-04-02T03:37:31Z,64.9
0FVE6VZMSFCYDCTVSH4QX1HV3M,2025-04-02T03:37:21Z,65.0
0FVE6VWH1ED59H0HK7TBJ5Y3BP,2025-04-02T03:37:11Z,65.2
0FVE6VSDQ9QZZEJA7AY4NCETCV,2025-04-02T03:37:00Z,65.1
0FVE6VPATYG8823FGRGJGKS1M5,2025-04-02T03:36:50Z,64.8
0FVE6VK8V2M79ST2T39QT94JQY,2025-04-02T03:36:40Z,64.7
0FVE6VG4QQ1G1MG4RSVNVZK0NQ,2025-04-02T03:36:30Z,64.4
0FVE6VD1R5R58YQ4STBAZ1T55Y,2025-04-02T03:36:20Z,64.3
0FVE6V9YQDY7ZQM66GJC1BZ621,2025-04-02T03:36:10Z,64.1
0FVE6V6WTXMVYQXCY6CMQJES6D,2025-04-02T03:36:00Z,64.1
0FVE6V3RQN2KMPWM03X6935HFP,2025-04-02T03:35:49Z,64.1
0FVE6V0PT44ZK2YVSA47EDZRS3,2025-04-02T03:35:39Z,64.0
0FVE6TXJPY9PRKP2K7HXH4QS57,2025-04-02T03:35:29Z,64.0
0FVE6TTGPXB25MK515HTSJ9TYM,2025-04-02T03:35:19Z,64.0
0FVE6TQCPYDR7CNT8XWQABSXYN,2025-04-02T03:35:09Z,64.0
0FVE6TMATR64DHR9AHDS8FM1HH,2025-04-02T03:34:59Z,64.1
0FVE6TH7TY2YYXKF5S26H2KKMC,2025-04-02T03:34:49Z,64.1
0FVE6TE4PEE11ABJNXMEV114H5,2025-04-02T03:34:39Z,64.0
0FVE6TB1V8RGZMP9JYVXMY9S23,2025-04-02T03:34:29Z,64.1
0FVE6T7YPMW49KRV9TCVTFMZ6E,2025-04-02T03:34:18Z,64.2
0FVE6T4VQD147JQKKRR4C3FRTN,2025-04-02T03:34:08Z,64.6
0FVE6T1RS211RN31X202HKTDF7,2025-04-02T03:33:58Z,64.7
0FVE6SYP7387X15HKAGJ0YVBSG,2025-04-02T03:33:48Z,64.7
0FVE6SVJTJH9WVVB4KNC2XYN9J,2025-04-02T03:33:38Z,64.4
0FVE6SRFQ9QMF50GNCWR8H4R21,2025-04-02T03:33:28Z,64.3
0FVE6SNCQWQQXX1KVKN2RH6EX2,2025-04-02T03:33:18Z,64.4
0FVE6SJ9SCHW2C1CC1QZEYM3SG,2025-04-02T03:33:07Z,64.8
0FVE6SF6SY6KMZ7W80AVMMZMSA,2025-04-02T03:32:57Z,65.1
0FVE6SC416SPMWAEKTA739GDHQ,2025-04-02T03:32:47Z,65.2
0FVE6S90SW1X9C2TXPPP7E7C77,2025-04-02T03:32:37Z,65.5
0FVE6S5XS8DAJZQH9DYFCYRBK8,2025-04-02T03:32:27Z,65.5
0FVE6S2VSA5XXVQNEQE37XAS7R,2025-04-02T03:32:17Z,65.8
0FVE6RZQRX4AB2YTDSW3RZTPGT,2025-04-02T03:32:07Z,66.0
0FVE6RWQ07TA2EK83K9G6YSF57,2025-04-02T03:31:57Z,66.2
0FVE6RSHTR7WNW2XB30BY7M0MD,2025-04-02T03:31:46Z,66.2
0FVE6RPFRA0ZP5ZNC29MMQFQSE,2025-04-02T03:31:36Z,66.3
0FVE6RKDR200GGTD9GHVB24Z8Q,2025-04-02T03:31:26Z,66.9
0FVE6RG9Q3YTPRMZK2SD2DAGED,2025-04-02T03:31:16Z,67.4
0FVE6RD6T3JN6TWK22NP0H6QT9,2025-04-02T03:31:06Z,67.8
0FVE6RA3QMA74VVWZD866KGDK2,2025-04-02T03:30:56Z,67.3
0FVE6R70VQ7YDBNCJJNH6EPKZ0,2025-04-02T03:30:46Z,67.1
0FVE6R3YT0XQRCSYHKRCGXM2D1,2025-04-02T03:30:36Z,66.9
0FVE6R0TRNSVB7JW1HTPJ88X5M,2025-04-02T03:30:25Z,66.6
0FVE6QXRZHP03VV9RXDMYJ4HXR,2025-04-02T03:30:15Z,66.2
